OrderID,OrderDateTime,CustomerID,Price,Calories
6841,2023-04-22 14:37:14,17042,20.13,362
6842,2023-04-22 14:37:44,17670,21.32,852
6843,2023-04-22 14:38:14,14055,20.15,725
6844,2023-04-23 15:38:44,13615,21.84,808
6845,2023-04-23 15:39:27,15699,7.28,131
6846,2023-04-23 15:40:10,13562,12.21,427
6847,2023-04-23 15:40:53,10152,26.69,720
6848,2023-04-23 15:41:36,14197,15.89,397
6849,2023-04-23 15:42:19,14112,38.46,692
6850,2023-04-23 15:43:02,13006,43.11,1638
6851,2023-04-23 15:43:45,10874,43.36,1604
6852,2023-04-23 15:44:28,19563,40.86,1307
6853,2023-04-23 15:45:11,11194,28.57,1085
6854,2023-04-23 15:45:54,18980,31.15,654
6855,2023-04-23 15:46:37,18084,29.24,701
6856,2023-04-23 15:47:20,10286,12.6,378
6857,2023-04-23 15:48:03,14342,34.96,839
6858,2023-04-23 15:48:46,16894,41.43,1284
6859,2023-04-23 15:49:29,11057,6.99,202
6860,2023-04-23 15:50:12,16822,34.9,732
6861,2023-04-23 15:50:55,12925,27.53,688
6862,2023-04-23 15:51:38,13590,29.43,676
6863,2023-04-23 15:52:21,15486,5.57,206
6864,2023-04-24 16:53:04,19208,22.06,794
6865,2023-04-24 16:53:27,12120,36.47,1349
6866,2023-04-24 16:53:50,16966,16.68,283
6867,2023-04-24 16:54:13,19257,48.96,1224
6868,2023-04-24 16:54:36,11895,26.94,835
6869,2023-04-24 16:54:59,15284,48.9,1564
6870,2023-04-24 16:55:22,10415,20.53,533
6871,2023-04-24 16:55:45,16825,11.1,210
6872,2023-04-24 16:56:08,16067,42.94,815
6873,2023-04-24 16:56:31,10966,35.46,744
6874,2023-04-24 16:56:54,16962,25.81,671
6875,2023-04-24 16:57:17,14942,11.25,337
6876,2023-04-24 16:57:40,14766,17.42,313
6877,2023-04-24 16:58:03,12963,18.46,627
6878,2023-04-25 17:58:26,10562,27.41,712
6879,2023-04-25 17:58:41,14211,30.02,690
6880,2023-04-25 17:58:56,16170,41.22,1236
6881,2023-04-25 17:59:11,11906,17.89,661
6882,2023-04-25 17:59:26,16806,32.51,812
6883,2023-04-25 17:59:41,16739,41.94,1216
6884,2023-04-25 17:59:56,15948,28.1,533
6885,2023-04-25 18:00:11,19793,8.56,248
6886,2023-04-25 18:00:26,15177,33.5,1038
6887,2023-04-25 18:00:41,12486,16.28,407
6888,2023-04-25 18:00:56,15967,6.38,191
6889,2023-04-25 18:01:11,19886,13.51,364
6890,2023-04-25 18:01:26,18916,12.32,381
6891,2023-04-26 19:01:41,10151,18.46,646
6892,2023-04-26 19:01:52,18632,39.83,1155
6893,2023-04-26 19:02:03,16334,29.71,831
6894,2023-04-26 19:02:14,13193,7.16,107
6895,2023-04-26 19:02:25,11973,33.25,831
6896,2023-04-26 19:02:36,18601,15.59,452
6897,2023-04-26 19:02:47,14807,21.9,569
6898,2023-04-26 19:02:58,19423,11.77,400
6899,2023-04-26 19:03:09,11076,27.16,733
6900,2023-04-26 19:03:20,12278,6.5,182
6901,2023-04-26 19:03:31,17539,35.66,1176
6902,2023-04-26 19:03:42,13942,36.11,1336
6903,2023-04-26 19:03:53,18529,17.28,501
6904,2023-04-26 19:04:04,10063,33.17,1127
6905,2023-04-26 19:04:15,16495,47.37,1089
6906,2023-04-26 19:04:26,18076,26.15,1019
6907,2023-04-26 19:04:37,12971,18.08,415
6908,2023-04-26 19:04:48,10488,16.09,289
6909,2023-04-26 19:04:59,11870,6.43,244
6910,2023-04-26 19:05:10,18071,7.66,222
6911,2023-04-27 20:05:21,19853,48.45,1017
6912,2023-04-27 20:06:00,18675,15.21,334
6913,2023-04-27 20:06:39,14008,46.39,1670
6914,2023-04-27 20:07:18,14021,28.13,956
6915,2023-04-27 20:07:57,13819,41.38,1117
6916,2023-04-27 20:08:36,15969,24.52,907
6917,2023-04-27 20:09:15,17799,29.26,965
6918,2023-04-27 20:09:54,17350,47.71,1765
6919,2023-04-27 20:10:33,15274,23.66,638
6920,2023-04-27 20:11:12,12099,6.13,190
6921,2023-04-27 20:11:51,12233,26.6,877
6922,2023-04-27 20:12:30,14129,44.59,1560
6923,2023-04-27 20:13:09,13439,15.58,327
6924,2023-04-27 20:13:48,15322,27.52,825
6925,2023-04-27 20:14:27,13078,49.28,887
6926,2023-04-27 20:15:06,16410,31.7,602
6927,2023-04-27 20:15:45,19658,17.41,313
6928,2023-04-27 20:16:24,12808,40.69,1342
6929,2023-04-27 20:17:03,10781,26.21,1022
6930,2023-04-28 21:17:42,11984,31.35,689
6931,2023-04-28 21:18:16,15645,39.76,596
6932,2023-04-28 21:18:50,13792,8.13,162
6933,2023-04-28 21:19:24,12626,13.95,362
6934,2023-04-28 21:19:58,11193,48.99,1224
6935,2023-04-28 21:20:32,14458,31.09,528
6936,2023-04-28 21:21:06,16808,16.65,382
6937,2023-04-28 21:21:40,16107,45.23,1537
6938,2023-04-28 21:22:14,16321,9.96,249
6939,2023-04-28 21:22:48,16964,7.29,247
6940,2023-04-28 21:23:22,18721,47.45,1043
6941,2023-04-28 21:23:56,11189,39.82,1592
6942,2023-04-28 21:24:30,15937,49.3,1528
6943,2023-04-28 21:25:04,10289,20.16,685
6944,2023-04-28 21:25:38,15332,20.39,387
6945,2023-04-28 21:26:12,10960,8.52,238
6946,2023-04-29 22:26:46,12376,18.1,524
6947,2023-04-29 22:27:41,18858,46.04,1243
6948,2023-04-29 22:28:36,13291,23.5,470
6949,2023-04-29 22:29:31,17938,25.35,659
6950,2023-04-29 22:30:26,11711,14.05,210
6951,2023-04-29 22:31:21,16846,29.76,714
6952,2023-04-29 22:32:16,18647,41.49,1203
6953,2023-04-29 22:33:11,15497,12.92,478
6954,2023-04-29 22:34:06,11214,22.49,494
6955,2023-04-29 22:35:01,10867,9.62,163
6956,2023-04-29 22:35:56,12668,21.72,651
6957,2023-04-29 22:36:51,18757,39.64,1228
6958,2023-04-29 22:37:46,17621,29.27,731
6959,2023-04-29 22:38:41,18619,35.52,1278
6960,2023-04-29 22:39:36,17474,15.32,337
6961,2023-04-29 22:40:31,15884,18.31,421
6962,2023-04-29 22:41:26,14993,14.52,348
6963,2023-04-29 22:42:21,13956,32.71,490
6964,2023-04-30 23:43:16,10955,34.88,837
6965,2023-04-30 23:43:31,17431,20.38,611
6966,2023-04-30 23:43:46,10988,6.18,148
6967,2023-04-30 23:44:01,16778,12.58,276
6968,2023-04-30 23:44:16,15043,22.96,734
6969,2023-04-30 23:44:31,16438,34.36,1099
6970,2023-04-30 23:44:46,15481,11.64,372
6971,2023-04-30 23:45:01,18677,23.55,777
6972,2023-04-30 23:45:16,11316,22.25,712
6973,2023-04-30 23:45:31,12562,7.47,186
6974,2023-05-02 00:45:46,19375,19.65,451
6975,2023-05-02 00:46:25,17343,48.62,972
6976,2023-05-02 00:47:04,16171,49.66,1440
6977,2023-05-02 00:47:43,13634,44.05,1365
6978,2023-05-02 00:48:22,10691,48.31,1932
6979,2023-05-02 00:49:01,11948,44.86,1480
6980,2023-05-02 00:49:40,18757,23.45,539
6981,2023-05-02 00:50:19,18767,18.81,658
6982,2023-05-02 00:50:58,15905,12.94,349
6983,2023-05-02 00:51:37,10367,29.69,801
6984,2023-05-02 00:52:16,11037,43.41,737
6985,2023-05-02 00:52:55,17993,30.73,676
6986,2023-05-03 01:53:34,13452,40.91,859
6987,2023-05-03 01:53:52,19610,28.85,519
6988,2023-05-03 01:54:10,10672,33.67,1346
6989,2023-05-03 01:54:28,16748,24.58,786
6990,2023-05-03 01:54:46,11907,28.57,485
6991,2023-05-03 01:55:04,15125,42.99,1289
6992,2023-05-03 01:55:22,19933,11.03,397
6993,2023-05-03 01:55:40,14157,45.75,1372
6994,2023-05-03 01:55:58,10173,41.09,1150
6995,2023-05-03 01:56:16,10843,34.2,1197
6996,2023-05-03 01:56:34,18306,24.4,512
6997,2023-05-03 01:56:52,18408,25.95,778
6998,2023-05-04 02:57:10,11732,10.86,434
6999,2023-05-04 02:57:54,13266,17.01,595
7000,2023-05-04 02:58:38,12017,30.3,1212
7001,2023-05-04 02:59:22,18063,30.88,555
7002,2023-05-04 03:00:06,10443,5.91,218
7003,2023-05-04 03:00:50,19303,18.11,525
7004,2023-05-04 03:01:34,11624,42.44,721
7005,2023-05-04 03:02:18,19232,19.7,394
7006,2023-05-04 03:03:02,12986,27.38,492
7007,2023-05-04 03:03:46,18910,7.48,142
7008,2023-05-04 03:04:30,16926,15.06,481
7009,2023-05-04 03:05:14,17579,6.21,130
7010,2023-05-04 03:05:58,18285,36.22,941
7011,2023-05-04 03:06:42,10909,30.2,815
7012,2023-05-04 03:07:26,19933,8.49,339
7013,2023-05-04 03:08:10,19778,29.95,509
7014,2023-05-04 03:08:54,11424,13.52,392
7015,2023-05-04 03:09:38,16201,40.02,800
7016,2023-05-04 03:10:22,17114,39.72,1271
7017,2023-05-05 04:11:06,19359,40.68,1179
7018,2023-05-05 04:12:05,14080,31.65,664
7019,2023-05-05 04:13:04,13142,46.88,1500
7020,2023-05-05 04:14:03,13474,41.5,1328
7021,2023-05-05 04:15:02,10904,48.21,1446
7022,2023-05-05 04:16:01,17951,34.88,1151
7023,2023-05-05 04:17:00,14080,25.67,462
7024,2023-05-05 04:17:59,15240,9.05,199
7025,2023-05-05 04:18:58,16745,43.45,1520
7026,2023-05-05 04:19:57,10181,23.02,598
7027,2023-05-06 05:20:56,10223,6.85,226
7028,2023-05-06 05:21:39,19487,37.85,1211
7029,2023-05-06 05:22:22,15561,28.6,1001
7030,2023-05-06 05:23:05,14745,9.62,327
7031,2023-05-06 05:23:48,13205,38.01,1406
7032,2023-05-06 05:24:31,16201,10.23,337
7033,2023-05-06 05:25:14,12561,36.69,880
7034,2023-05-06 05:25:57,18865,26.81,536
7035,2023-05-06 05:26:40,12964,26.44,423
7036,2023-05-06 05:27:23,16664,8.69,295
7037,2023-05-06 05:28:06,12402,9.53,371
7038,2023-05-06 05:28:49,14253,9.08,154
7039,2023-05-06 05:29:32,16075,28.55,1142
7040,2023-05-06 05:30:15,12905,8.26,173
7041,2023-05-06 05:30:58,12729,25.84,775
7042,2023-05-06 05:31:41,10558,29.95,1048
7043,2023-05-06 05:32:24,13063,32.25,806
7044,2023-05-07 06:33:07,17136,15.57,264
7045,2023-05-07 06:33:47,11960,40.09,1002
7046,2023-05-07 06:34:27,12263,21.83,654
7047,2023-05-07 06:35:07,10855,20.53,431
7048,2023-05-07 06:35:47,10322,27.27,1090
7049,2023-05-07 06:36:27,18998,42.01,1638
7050,2023-05-07 06:37:07,18577,21.11,358
7051,2023-05-07 06:37:47,13178,9.41,254
7052,2023-05-07 06:38:27,12075,38.21,1490
7053,2023-05-07 06:39:07,16089,39.89,1276
7054,2023-05-07 06:39:47,18162,47.95,1198
7055,2023-05-08 07:40:27,18029,34.09,511
7056,2023-05-08 07:40:48,18520,32.65,816
7057,2023-05-08 07:41:09,10856,8.82,246
7058,2023-05-08 07:41:30,19857,37.06,1371
7059,2023-05-08 07:41:51,13419,24.11,361
7060,2023-05-08 07:42:12,10990,35.95,1438
7061,2023-05-08 07:42:33,13194,28.15,816
7062,2023-05-08 07:42:54,17767,24.99,524
7063,2023-05-08 07:43:15,19288,38.02,722
7064,2023-05-08 07:43:36,13971,33.23,930
7065,2023-05-08 07:43:57,19508,45.07,1036
7066,2023-05-08 07:44:18,18758,38.75,968
7067,2023-05-08 07:44:39,18831,11.37,295
7068,2023-05-09 08:45:00,19867,13.74,522
7069,2023-05-09 08:45:36,10722,5.6,190
7070,2023-05-09 08:46:12,13018,43.67,1703
7071,2023-05-09 08:46:48,13870,15.02,540
7072,2023-05-09 08:47:24,10937,21.52,365
7073,2023-05-09 08:48:00,16667,6.5,169
7074,2023-05-09 08:48:36,19111,37.8,680
7075,2023-05-09 08:49:12,16870,11.32,362
7076,2023-05-09 08:49:48,16688,46.05,1335
7077,2023-05-09 08:50:24,12042,24.59,565
7078,2023-05-09 08:51:00,17154,25.05,726
7079,2023-05-09 08:51:36,12617,8.05,169
7080,2023-05-09 08:52:12,17245,22.09,684
7081,2023-05-09 08:52:48,14436,17.68,583
7082,2023-05-09 08:53:24,10649,15.89,524
7083,2023-05-10 09:54:00,14342,8.75,253
7084,2023-05-10 09:54:28,10654,27.44,932
7085,2023-05-10 09:54:56,12936,18.8,451
7086,2023-05-10 09:55:24,14250,23.41,374
7087,2023-05-10 09:55:52,13030,12.93,297
7088,2023-05-10 09:56:20,10361,33.44,635
7089,2023-05-10 09:56:48,19111,25.66,436
7090,2023-05-10 09:57:16,19676,16.14,564
7091,2023-05-10 09:57:44,14072,34.74,833
7092,2023-05-10 09:58:12,13124,42.93,643
7093,2023-05-10 09:58:40,10183,23.29,791
7094,2023-05-10 09:59:08,16298,14.86,579
7095,2023-05-10 09:59:36,13243,17.4,313
7096,2023-05-10 10:00:04,14734,31.32,751
7097,2023-05-10 10:00:32,16577,32.5,1040
7098,2023-05-11 11:01:00,17179,24.64,542
7099,2023-05-11 11:01:46,17073,22.03,572
7100,2023-05-11 11:02:32,16486,19.86,436
7101,2023-05-11 11:03:18,14756,19.87,357
7102,2023-05-11 11:04:04,19534,33.83,541
7103,2023-05-11 11:04:50,12894,35.16,562
7104,2023-05-11 11:05:36,18047,38.25,726
7105,2023-05-11 11:06:22,18982,48.7,925
7106,2023-05-11 11:07:08,10303,42.49,679
7107,2023-05-11 11:07:54,10180,30.95,990
7108,2023-05-11 11:08:40,14265,40.4,1212
7109,2023-05-11 11:09:26,19300,32.65,946
7110,2023-05-11 11:10:12,16414,21.48,794
7111,2023-05-11 11:10:58,12438,10.32,175
7112,2023-05-11 11:11:44,19556,12.34,333
7113,2023-05-12 12:12:30,12075,22.14,398
7114,2023-05-12 12:12:30,12038,47.0,1551
7115,2023-05-12 12:12:30,19337,26.89,726
7116,2023-05-12 12:12:30,12377,10.27,154
7117,2023-05-12 12:12:30,18132,49.65,1539
7118,2023-05-12 12:12:30,15986,41.14,1398
7119,2023-05-12 12:12:30,18599,25.11,828
7120,2023-05-12 12:12:30,16588,23.53,870
7121,2023-05-12 12:12:30,14535,37.91,1175
7122,2023-05-12 12:12:30,10661,29.26,585
7123,2023-05-12 12:12:30,13379,19.93,298
7124,2023-05-12 12:12:30,16277,10.11,262
7125,2023-05-12 12:12:30,12260,10.54,347
7126,2023-05-12 12:12:30,10964,28.63,486
7127,2023-05-12 12:12:30,11607,44.93,988
7128,2023-05-12 12:12:30,15206,47.65,905
7129,2023-05-12 12:12:30,17129,6.56,104
7130,2023-05-12 12:12:30,10644,22.22,799
7131,2023-05-12 12:12:30,15606,45.26,1448
7132,2023-05-12 12:12:30,11356,48.88,977
7133,2023-05-12 12:12:30,12456,43.16,1337
7134,2023-05-12 12:12:30,12040,44.25,1460
7135,2023-05-12 12:12:30,15008,21.35,704
7136,2023-05-12 12:12:56,19499,22.96,918
7137,2023-05-12 12:13:22,18930,44.88,1211
7138,2023-05-12 12:13:48,13666,22.66,589
7139,2023-05-12 12:14:14,13216,38.8,1396
7140,2023-05-12 12:14:40,18555,34.38,1203
7141,2023-05-12 12:15:06,15735,11.61,232
7142,2023-05-12 12:15:32,13293,29.08,581
7143,2023-05-12 12:15:58,15598,15.06,542
7144,2023-05-12 12:16:24,14981,34.77,938
7145,2023-05-12 12:16:50,15654,16.62,614
7146,2023-05-12 12:17:16,16106,28.82,489
7147,2023-05-12 12:17:42,15511,48.62,1166
7148,2023-05-12 12:18:08,13740,44.01,1408
7149,2023-05-12 12:18:34,13972,13.42,295
7150,2023-05-12 12:19:00,18108,5.27,194
7151,2023-05-12 12:19:26,19928,22.05,727
7152,2023-05-12 12:19:52,13236,25.6,896
7153,2023-05-12 12:20:18,10565,17.07,409
7154,2023-05-12 12:20:44,10427,19.12,630
7155,2023-05-12 12:21:10,18470,47.7,715
7156,2023-05-12 12:21:36,16899,13.05,404
7157,2023-05-13 13:22:02,12120,32.85,689
7158,2023-05-13 13:22:49,17206,29.69,593
7159,2023-05-13 13:23:36,17718,7.61,235
7160,2023-05-13 13:24:23,14463,43.12,689
7161,2023-05-13 13:25:10,10486,19.8,356
7162,2023-05-13 13:25:57,13841,17.01,527
7163,2023-05-13 13:26:44,18244,8.09,291
7164,2023-05-13 13:27:31,11925,25.38,659
7165,2023-05-13 13:28:18,16826,37.25,670
7166,2023-05-13 13:29:05,19054,40.0,880
7167,2023-05-13 13:29:52,14446,12.31,283
7168,2023-05-13 13:30:39,16306,28.04,420
7169,2023-05-13 13:31:26,16976,20.21,424
7170,2023-05-13 13:32:13,18961,29.7,445
7171,2023-05-13 13:33:00,11508,8.24,280
7172,2023-05-13 13:33:47,16429,25.72,411
7173,2023-05-13 13:34:34,11791,18.22,528
7174,2023-05-13 13:35:21,10149,7.92,277
7175,2023-05-14 14:36:08,11651,35.2,1161
7176,2023-05-14 14:36:18,18934,29.84,507
7177,2023-05-14 14:36:28,13967,36.42,874
7178,2023-05-14 14:36:38,13454,37.24,1377
7179,2023-05-14 14:36:48,10031,35.62,534
7180,2023-05-14 14:36:58,14381,22.9,732
7181,2023-05-14 14:37:08,16323,22.91,389
7182,2023-05-14 14:37:18,17040,10.06,211
7183,2023-05-14 14:37:28,10932,17.51,682
7184,2023-05-14 14:37:38,10770,46.0,1196
7185,2023-05-14 14:37:48,17536,9.54,238
7186,2023-05-14 14:37:58,11839,9.74,331
7187,2023-05-14 14:38:08,15723,40.22,1528
7188,2023-05-14 14:38:18,15773,47.02,1457
7189,2023-05-14 14:38:28,19391,32.15,610
7190,2023-05-14 14:38:38,12960,21.37,683
7191,2023-05-14 14:38:48,17225,21.67,606
7192,2023-05-14 14:38:58,16515,36.2,1049
7193,2023-05-15 15:39:08,18640,47.24,1322
7194,2023-05-15 15:39:45,10117,16.12,370
7195,2023-05-15 15:40:22,12242,49.99,1149
7196,2023-05-15 15:40:59,16206,22.25,378
7197,2023-05-15 15:41:36,15604,44.44,1377
7198,2023-05-15 15:42:13,14162,28.55,742
7199,2023-05-15 15:42:50,11170,5.78,161
7200,2023-05-15 15:43:27,17786,41.6,1622
7201,2023-05-15 15:44:04,12827,28.12,871
7202,2023-05-15 15:44:41,17572,11.33,339
7203,2023-05-15 15:45:18,15033,45.38,771
7204,2023-05-15 15:45:55,17050,36.08,793
7205,2023-05-16 16:46:32,13310,31.89,574
7206,2023-05-16 16:47:28,15617,41.66,749
7207,2023-05-16 16:48:24,18568,6.29,194
7208,2023-05-16 16:49:20,19202,15.55,311
7209,2023-05-16 16:50:16,10675,46.95,1079
7210,2023-05-16 16:51:12,18504,16.07,578
7211,2023-05-16 16:52:08,13656,21.59,777
7212,2023-05-16 16:53:04,16668,9.54,362
7213,2023-05-16 16:54:00,17502,41.05,1108
7214,2023-05-16 16:54:56,11012,45.26,905
7215,2023-05-16 16:55:52,11878,49.47,890
7216,2023-05-16 16:56:48,19516,6.65,246
7217,2023-05-16 16:57:44,11723,32.17,1286
7218,2023-05-16 16:58:40,15547,8.58,171
7219,2023-05-16 16:59:36,17913,39.44,1340
7220,2023-05-16 17:00:32,11134,11.13,255
7221,2023-05-16 17:01:28,12751,13.53,500
7222,2023-05-16 17:02:24,19030,14.07,379
7223,2023-05-17 18:03:20,16961,31.36,1191
7224,2023-05-17 18:04:15,10854,19.58,704
7225,2023-05-17 18:05:10,10761,48.27,1689
7226,2023-05-17 18:06:05,13210,20.85,834
7227,2023-05-17 18:07:00,15265,14.12,353
7228,2023-05-17 18:07:55,14867,37.52,787
7229,2023-05-17 18:08:50,11123,19.7,788
7230,2023-05-17 18:09:45,16156,39.61,1425
7231,2023-05-17 18:10:40,17249,32.57,977
7232,2023-05-17 18:11:35,14785,20.99,671
7233,2023-05-18 19:12:30,18091,12.59,239
7234,2023-05-18 19:12:52,11646,34.0,850
7235,2023-05-18 19:13:14,17175,27.36,930
7236,2023-05-18 19:13:36,16774,42.61,1022
7237,2023-05-18 19:13:58,18408,40.81,897
7238,2023-05-18 19:14:20,11168,41.82,1045
7239,2023-05-18 19:14:42,12013,47.93,1006
7240,2023-05-18 19:15:04,17797,35.49,1064
7241,2023-05-18 19:15:26,10317,38.73,1433
7242,2023-05-18 19:15:48,11145,18.07,560
7243,2023-05-18 19:16:10,12828,35.02,840
7244,2023-05-18 19:16:32,10202,35.03,770
7245,2023-05-19 20:16:54,18573,49.14,933
7246,2023-05-19 20:17:05,13448,47.65,1763
7247,2023-05-19 20:17:16,16576,41.98,671
7248,2023-05-19 20:17:27,10790,42.3,846
7249,2023-05-19 20:17:38,18424,27.67,1106
7250,2023-05-19 20:17:49,18971,46.06,1796
7251,2023-05-19 20:18:00,15019,42.04,1681
7252,2023-05-19 20:18:11,19927,49.2,1377
7253,2023-05-19 20:18:22,17134,44.37,1331
7254,2023-05-19 20:18:33,18911,43.7,961
7255,2023-05-19 20:18:44,15018,45.03,1125
7256,2023-05-19 20:18:55,12885,45.41,953
7257,2023-05-19 20:19:06,12554,47.57,713
7258,2023-05-20 21:19:17,16405,29.98,929
7259,2023-05-20 21:19:44,16305,39.94,1158
7260,2023-05-20 21:20:11,17663,30.93,463
7261,2023-05-20 21:20:38,17392,23.68,639
7262,2023-05-20 21:21:05,17527,47.84,1196
7263,2023-05-20 21:21:32,14559,6.43,244
7264,2023-05-20 21:21:59,15259,37.17,1412
7265,2023-05-20 21:22:26,13847,35.1,947
7266,2023-05-20 21:22:53,14389,41.43,1615
7267,2023-05-20 21:23:20,19554,48.51,1018
7268,2023-05-20 21:23:47,18063,26.94,619
7269,2023-05-20 21:24:14,17888,44.53,1647
7270,2023-05-21 22:24:41,13744,7.45,253
7271,2023-05-21 22:25:25,13093,9.2,248
7272,2023-05-21 22:26:09,17823,11.21,280
7273,2023-05-21 22:26:53,10309,17.11,496
7274,2023-05-21 22:27:37,13088,17.58,562
7275,2023-05-21 22:28:21,17812,12.98,480
7276,2023-05-21 22:29:05,13489,7.2,144
7277,2023-05-21 22:29:49,13109,47.29,1513
7278,2023-05-21 22:30:33,13218,23.27,418
7279,2023-05-21 22:31:17,15651,26.21,891
7280,2023-05-21 22:32:01,16753,17.39,347
7281,2023-05-21 22:32:45,15972,25.69,899
7282,2023-05-21 22:33:29,19878,30.73,1167
7283,2023-05-21 22:34:13,18245,26.12,861
7284,2023-05-21 22:34:57,18965,45.36,816
7285,2023-05-21 22:35:41,15168,35.5,958
7286,2023-05-21 22:36:25,13180,19.81,594
7287,2023-05-22 23:37:09,17460,48.99,1077
7288,2023-05-22 23:37:22,14304,15.94,621
7289,2023-05-22 23:37:35,17550,41.81,794
7290,2023-05-22 23:37:48,17792,25.1,903
7291,2023-05-22 23:38:01,19191,38.4,614
7292,2023-05-22 23:38:14,10429,9.43,292
7293,2023-05-22 23:38:27,12031,40.96,901
7294,2023-05-22 23:38:40,14594,45.68,1187
7295,2023-05-22 23:38:53,10966,35.36,1025
7296,2023-05-22 23:39:06,10071,36.14,831
7297,2023-05-22 23:39:19,11559,5.88,99
7298,2023-05-22 23:39:32,15501,22.32,602
7299,2023-05-22 23:39:45,18687,24.47,831
7300,2023-05-22 23:39:58,11221,15.64,391
7301,2023-05-22 23:40:11,12207,12.28,417
7302,2023-05-22 23:40:24,19828,40.6,771
7303,2023-05-22 23:40:37,13973,13.44,268
7304,2023-05-22 23:40:50,15689,18.91,397
7305,2023-05-24 00:41:03,13363,42.46,1146
7306,2023-05-24 00:41:15,15278,15.42,493
7307,2023-05-24 00:41:27,15861,34.45,689
7308,2023-05-24 00:41:39,13300,22.33,714
7309,2023-05-24 00:41:51,16136,47.4,1659
7310,2023-05-24 00:42:03,19357,21.72,477
7311,2023-05-24 00:42:15,11312,31.56,1073
7312,2023-05-24 00:42:27,18949,39.09,664
7313,2023-05-24 00:42:39,12629,35.41,920
7314,2023-05-24 00:42:51,14043,16.07,594
7315,2023-05-24 00:43:03,19262,12.84,346
7316,2023-05-24 00:43:15,10946,17.18,412
7317,2023-05-24 00:43:27,12635,25.67,513
7318,2023-05-24 00:43:39,16194,39.95,759
7319,2023-05-24 00:43:51,14944,45.2,858
7320,2023-05-24 00:44:03,18520,45.07,1171
7321,2023-05-24 00:44:15,12819,32.1,738
7322,2023-05-25 01:44:27,19365,17.2,292
7323,2023-05-25 01:44:42,18907,9.73,360
7324,2023-05-25 01:44:57,12930,20.62,762
7325,2023-05-25 01:45:12,13228,15.08,573
7326,2023-05-25 01:45:27,10244,8.11,243
7327,2023-05-25 01:45:42,16822,45.02,1530
7328,2023-05-25 01:45:57,15072,44.39,754
7329,2023-05-25 01:46:12,11363,25.89,932
7330,2023-05-25 01:46:27,19148,49.25,1674
7331,2023-05-25 01:46:42,11415,35.54,1030
7332,2023-05-25 01:46:57,17724,19.37,387
7333,2023-05-25 01:47:12,14641,18.59,297
7334,2023-05-25 01:47:27,19938,33.65,1278
7335,2023-05-25 01:47:42,11338,35.78,1144
7336,2023-05-25 01:47:57,11320,19.23,423
7337,2023-05-25 01:48:12,16782,29.1,611
7338,2023-05-25 01:48:27,13194,33.24,864
7339,2023-05-25 01:48:42,13723,49.16,1622
7340,2023-05-25 01:48:57,17663,26.48,926
7341,2023-05-25 01:49:12,16821,27.51,577
7342,2023-05-26 02:49:27,13290,30.4,972
7343,2023-05-26 02:49:49,10039,27.56,633
7344,2023-05-26 02:50:11,11080,44.6,1694
7345,2023-05-26 02:50:33,16401,27.46,823
7346,2023-05-26 02:50:55,11225,38.06,1408
7347,2023-05-26 02:51:17,14516,49.57,1933
7348,2023-05-26 02:51:39,14253,46.62,792
7349,2023-05-26 02:52:01,15753,18.99,341
7350,2023-05-26 02:52:23,19466,41.2,1071
7351,2023-05-26 02:52:45,19092,25.79,980
7352,2023-05-26 02:53:07,14023,28.79,863
7353,2023-05-26 02:53:29,15424,34.4,997
7354,2023-05-27 03:53:51,17320,44.03,748
7355,2023-05-27 03:54:28,15287,29.0,1131
7356,2023-05-27 03:55:05,12501,21.38,363
7357,2023-05-27 03:55:42,10665,16.97,610
7358,2023-05-27 03:56:19,15151,31.87,892
7359,2023-05-27 03:56:56,14490,48.9,733
7360,2023-05-27 03:57:33,11724,25.5,433
7361,2023-05-27 03:58:10,14958,46.27,1064
7362,2023-05-27 03:58:47,17762,6.77,209
7363,2023-05-27 03:59:24,19888,27.27,463
7364,2023-05-27 04:00:01,19878,10.01,180
7365,2023-05-27 04:00:38,15624,31.33,908
7366,2023-05-27 04:01:15,10190,37.84,794
7367,2023-05-27 04:01:52,15790,28.53,741
7368,2023-05-27 04:02:29,14346,15.24,502
7369,2023-05-27 04:03:06,17473,7.46,141
7370,2023-05-27 04:03:43,18844,29.2,496
7371,2023-05-27 04:04:20,11883,15.13,423
7372,2023-05-28 05:04:57,10937,9.59,210
7373,2023-05-28 05:05:40,14745,49.39,790
7374,2023-05-28 05:06:23,15083,24.29,728
7375,2023-05-28 05:07:06,11981,46.81,1029
7376,2023-05-28 05:07:49,11689,48.03,1056
7377,2023-05-28 05:08:32,19499,21.57,431
7378,2023-05-28 05:09:15,14557,18.95,720
7379,2023-05-28 05:09:58,11975,43.0,1118
7380,2023-05-28 05:10:41,16294,13.67,232
7381,2023-05-28 05:11:24,17146,27.36,629
7382,2023-05-28 05:12:07,15994,35.64,1211
7383,2023-05-28 05:12:50,12874,47.47,1044
7384,2023-05-28 05:13:33,12244,34.51,1345
7385,2023-05-29 06:14:16,12830,26.75,775
7386,2023-05-29 06:14:31,10059,6.15,233
7387,2023-05-29 06:14:46,14540,25.42,762
7388,2023-05-29 06:15:01,19039,9.75,282
7389,2023-05-29 06:15:16,18097,44.31,664
7390,2023-05-29 06:15:31,18543,48.88,1417
7391,2023-05-29 06:15:46,15233,49.09,1129
7392,2023-05-29 06:16:01,13140,7.63,198
7393,2023-05-29 06:16:16,10790,14.46,231
